2025-08-31 05:04:39.862 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:39.870 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:39.871 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:39.877 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:39.884 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:39.885 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:39.890 | INFO     | app.parsers.courts.blue:parse_category:190 - [parse_category] Парсинг категории U1_DEFENDANT__NAMESS.
2025-08-31 05:04:40.477 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:40.485 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:40.486 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:40.491 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:40.497 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:40.498 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:40.506 | INFO     | app.parsers.courts.blue:extract_total_pages:110 - [extract_total_pages] Получения кол-ва страниц.
2025-08-31 05:04:40.518 | INFO     | app.parsers.courts.blue:get_all_cases:170 - [get_all_cases] Парсинг результата.
2025-08-31 05:04:40.539 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:40.544 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:40.545 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:40.550 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:40.555 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:40.556 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:40.569 | INFO     | app.parsers.courts.blue:parse_court_blue:244 - [parse_court_blue] Очистка после провери уголовных дел (подсудимый)
2025-08-31 05:04:40.634 | INFO     | app.parsers.courts.blue:parse_court_blue:250 - [parse_court_blue] Проверка уголовных дел (участник)
2025-08-31 05:04:40.637 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:40.651 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:40.651 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:40.657 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:40.664 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:40.664 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:40.669 | INFO     | app.parsers.courts.blue:parse_category:190 - [parse_category] Парсинг категории U1_PARTS__NAMESS.
2025-08-31 05:04:41.300 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:41.308 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:41.308 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:41.314 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:41.321 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:41.321 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:41.330 | INFO     | app.parsers.courts.blue:extract_total_pages:110 - [extract_total_pages] Получения кол-ва страниц.
2025-08-31 05:04:41.340 | INFO     | app.parsers.courts.blue:get_all_cases:170 - [get_all_cases] Парсинг результата.
2025-08-31 05:04:41.355 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:41.361 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:41.361 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:41.367 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:41.373 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:41.373 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:41.378 | SUCCESS  | app.parsers.courts.blue:parse_court_blue:256 - [parse_court_blue] Проверка уголовных дел (участник) завершена
2025-08-31 05:04:41.378 | INFO     | app.parsers.courts.blue:parse_court_blue:259 - [parse_court_blue] Проверка административыных и гражданских дел
2025-08-31 05:04:41.425 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:41.433 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:41.434 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:41.439 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:41.446 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:41.447 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:41.464 | INFO     | app.parsers.courts.blue:parse_category:190 - [parse_category] Парсинг категории G1_PARTS__NAMESS.
2025-08-31 05:04:42.938 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:42.947 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:42.947 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:42.953 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:42.960 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:42.961 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:42.970 | INFO     | app.parsers.courts.blue:extract_total_pages:110 - [extract_total_pages] Получения кол-ва страниц.
2025-08-31 05:04:42.990 | INFO     | app.parsers.courts.blue:get_all_cases:170 - [get_all_cases] Парсинг результата.
2025-08-31 05:04:43.005 | INFO     | app.parsers.courts.blue:update_page_number:128 - [update_page_number] Обновления номера страницы.
2025-08-31 05:04:43.982 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:43.992 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:43.993 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:43.998 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.006 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.006 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.011 | INFO     | app.parsers.courts.blue:extract_table_html:78 - [extract_table_html] Получение таблицы дел.
2025-08-31 05:04:44.044 | INFO     | app.parsers.courts.blue:merge_html_tables:88 - [merge_html_tables] Начато объединение таблиц.
2025-08-31 05:04:44.056 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.064 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.065 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.070 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.078 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.079 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.084 | SUCCESS  | app.parsers.courts.blue:parse_court_blue:266 - [parse_court_blue] Проверка административыных и гражданских дел завершена
